<DATE>,<TIME>,Open,High,Low,Close,Volume
20170208,140000,831.8110000,832.7000000,831.4603000,831.8000000,52978
20170208,150000,831.8200000,832.7000000,830.7801000,830.8500000,63362
20170208,160000,830.8800000,831.2600000,829.6800000,829.6800000,151384
20170209,100000,831.7300000,831.9800000,826.5000000,828.1200000,129964
20170209,110000,827.6800000,829.9200000,827.5000000,829.0300000,106135
20170209,120000,829.0000000,831.9700000,828.8700000,831.0103000,107118
20170209,130000,830.8200000,830.9500000,829.0750000,830.0000000,58036
20170209,140000,829.8500000,830.7150000,829.4800000,830.7150000,47916
20170209,150000,830.7200000,831.5400000,830.3100000,830.8600000,96648
20170209,160000,830.9100000,831.0500000,829.4700000,830.0300000,144900
20170210,100000,832.9500000,833.7405000,830.5100000,832.5200000,150117
20170210,110000,832.6800000,836.2700000,832.6800000,835.3600000,123455
20170210,120000,835.4001000,835.5900000,834.1100000,835.4200000,96466
20170210,130000,835.3350000,837.1200000,835.1000000,836.6500000,122207
20170210,140000,836.3600000,837.1500000,835.3500000,835.8500000,91942
20170210,150000,835.6600000,836.0100000,834.8200000,835.6000000,74475
20170210,160000,835.5400000,836.1900000,834.5000000,834.8600000,208705
20170213,100000,837.7000000,839.5000000,836.5900000,838.7000000,130979
20170213,110000,838.9675000,841.7350000,838.7000000,838.9650000,161379
20170213,120000,838.9500000,838.9700000,836.2460000,836.7766000,110332
20170213,130000,836.6320000,837.9500000,836.3900000,837.5800000,66366
20170213,140000,837.5800000,838.8700000,837.1793000,838.8700000,76313
20170213,150000,838.8100000,840.2800000,838.2000000,838.2000000,87274
20170213,160000,838.2150000,838.9700000,837.8500000,838.9500000,124974
20170214,100000,839.7700000,841.9800000,838.0300000,839.9800000,105584
20170214,110000,839.9800000,840.2350000,835.8300000,838.2500000,113110
20170214,120000,838.0000000,840.8800000,837.1500000,840.6800000,81806
20170214,130000,840.8400000,842.0000000,840.4240000,841.6100000,64438
20170214,140000,841.4000000,842.0000000,840.6100000,841.6200000,60447
20170214,150000,841.3400000,841.9600000,840.0100000,840.8800000,43748
20170214,160000,840.7900000,841.1800000,839.6200000,840.0800000,147117
20170215,100000,838.8100000,840.9900000,838.8100000,839.4300000,100405
20170215,110000,839.3500000,840.1100000,837.8500000,839.5686000,129670
20170215,120000,839.8300000,841.7725000,838.9800000,839.0300000,99803
20170215,130000,839.0300000,840.3900000,838.0000000,839.9800000,77284
20170215,140000,840.1000000,840.6200000,838.9420000,838.9420000,45541
20170215,150000,839.1500000,840.3000000,838.7700000,839.8600000,61327
20170215,160000,839.9800000,840.7000000,836.2200000,837.2900000,297459
20170216,100000,838.5000000,841.1680000,837.2600000,838.9700000,83215
20170216,110000,839.2375000,842.6900000,838.6100000,840.1900000,126627
20170216,120000,840.0688000,840.6854000,838.7000000,840.4010000,56757
20170216,130000,840.2100000,840.9500000,839.7000000,840.0000000,32172
20170216,140000,839.7600000,841.5600000,839.5800000,841.3500000,70926
20170216,150000,841.4000000,841.9600000,840.4400000,841.7200000,42347
20170216,160000,841.7800000,842.3799000,841.1700000,842.0800000,131535
20170217,100000,841.3100000,844.3100000,839.7800000,844.2900000,221683
20170217,110000,844.1500000,845.4300000,842.7500000,843.8600000,140079
20170217,120000,843.6800000,845.1600000,843.5101000,844.5900000,67147
20170217,130000,844.4500000,845.5000000,844.0500000,845.4500000,89462
20170217,140000,845.4500000,846.3200000,844.8100000,845.7300000,97523
20170217,150000,845.7301000,846.9400000,845.6182000,846.0300000,95142
20170217,160000,845.9900000,846.5000000,844.7100000,846.4900000,165102
20170221,100000,847.9900000,852.1000000,846.5500000,850.7100000,173468
20170221,110000,850.5800000,852.2000000,849.7000000,851.4100000,105610
20170221,120000,851.2500000,851.5300000,849.4000000,849.4700000,81136
20170221,130000,849.7976000,850.0000000,848.3450000,848.5500000,51848
20170221,140000,848.5700000,848.8400000,847.2300000,847.7000000,53740
20170221,150000,847.5100000,849.6100000,847.2320000,849.5750000,94749
20170221,160000,849.4376000,849.7300000,848.4200000,849.1100000,122068
20170222,100000,848.0000000,850.0300000,846.7101000,849.2000000,100678
20170222,110000,849.2900000,852.6400000,848.7700000,851.7600000,155635
20170222,120000,851.7600000,853.2000000,851.3500000,851.7700000,143327
20170222,130000,851.8000000,853.7900000,851.5300000,853.2601000,86042
20170222,140000,853.2601000,853.6200000,852.3500000,852.9400000,39132
20170222,150000,852.9300000,853.1900000,851.2101000,852.2000000,61785
20170222,160000,852.0300000,852.3000000,850.5800000,851.3900000,133821
20170223,100000,851.0800000,852.6200000,850.2500000,851.6900000,80074
20170223,110000,851.6200000,851.6800000,845.7000000,846.1787000,159950
20170223,120000,846.3200000,846.5400000,843.3100000,844.5300000,137602
20170223,130000,844.4400000,845.2900000,842.5000000,844.1800000,85244
20170223,140000,844.2205000,847.9400000,844.2205000,847.6600000,95854
20170223,150000,847.8300000,849.1850000,847.3400000,848.7125000,71414
20170223,160000,848.5100000,850.9800000,848.2000000,850.9800000,197844
20170224,100000,847.6500000,848.3600000,845.3400000,847.4850000,159430
20170224,110000,847.8550000,848.3400000,843.4850000,845.1800000,135039
20170224,120000,845.2100000,845.8600000,844.2400000,844.6214000,93592
20170224,130000,844.7500000,845.3100000,843.3200000,844.2400000,60332
20170224,140000,844.3600000,844.6700000,842.9601000,843.8600000,64387
20170224,150000,843.7600000,845.8900000,843.6700000,845.2700000,77856
20170224,160000,845.3500000,847.9800000,844.8500000,847.6300000,197651
20170227,100000,844.9500000,846.8400000,843.0100000,845.3200000,96657
20170227,110000,845.1700000,846.5794000,844.1800000,845.6700000,83839
20170227,120000,845.9400000,848.2700000,845.8550000,846.8100000,83197
20170227,130000,846.8180000,847.7400000,846.3100000,846.3600000,37768
20170227,140000,846.5534000,849.1800000,846.4500000,848.8900000,58037
20170227,150000,849.0000000,850.2440000,848.0101000,849.7500000,82645
20170227,160000,849.7300000,850.6700000,848.1500000,849.7200000,132026
20170228,100000,847.3500000,848.8300000,844.4775000,845.3700000,123450
20170228,110000,845.5500000,847.1999000,844.8800000,845.6200000,79260
20170228,120000,845.5310000,846.1200000,844.0000000,844.0500000,91825
20170228,130000,844.0600000,844.3900000,841.4422000,842.1500000,100790
20170228,140000,842.2100000,843.3000000,841.9040000,842.6900000,66956
20170228,150000,842.9600000,843.2700000,842.0000000,842.4900000,60080
20170228,160000,842.3900000,845.1400000,841.9600000,845.0100000,166537
20170301,100000,851.3800000,853.8800000,849.0200000,853.3700000,206466
20170301,110000,853.5300000,855.0700000,851.5900000,852.3850000,222393
20170301,120000,852.3000000,855.4900000,851.1200000,854.6200000,134411
20170301,130000,854.6400000,857.2900000,854.6250000,855.4000000,106244
20170301,140000,855.7000000,856.0000000,854.2801000,856.0000000,74672
20170301,150000,856.1800000,858.0000000,855.4650000,856.6300000,137763
20170301,160000,856.7650000,857.6800000,856.2000000,856.5100000,226295
20170302,100000,856.3100000,856.4900000,851.6600000,854.5120000,121932
20170302,110000,854.6200000,854.8690000,851.1000000,851.7950000,124653
20170302,120000,851.6800000,852.0000000,850.0000000,851.7230000,105282
20170302,130000,851.9700000,851.9900000,850.0900000,851.5550000,51735
20170302,140000,851.4500000,851.6300000,850.6200000,851.3800000,50716
20170302,150000,851.2800000,851.9750000,850.8600000,851.7700000,62600
20170302,160000,851.6300000,851.9200000,848.7200000,849.4600000,212538
20170303,100000,848.9400000,850.8200000,847.6000000,847.8100000,87160
20170303,110000,848.1300000,848.5300000,844.7050000,845.8800000,106360
20170303,120000,845.6200000,847.1799000,845.3500000,846.5317000,49457
20170303,130000,846.3200000,848.7700000,846.2400000,848.3000000,79663
20170303,140000,848.4100000,849.1100000,847.4000000,848.0600000,60138
20170303,150000,848.0600000,848.8600000,846.9900000,847.6500000,67356
20170303,160000,847.4620000,849.0800000,847.2200000,849.0700000,143542
20170306,100000,846.8600000,847.6500000,841.1700000,844.1500000,133921
20170306,110000,844.1500000,844.8968000,842.5000000,844.2800000,111414
20170306,120000,843.9900000,845.1150000,843.7700000,844.4800000,55458
20170306,130000,844.3800000,846.2800000,844.2200000,846.1300000,50438
20170306,140000,846.0800000,848.9400000,846.0300000,848.3300000,75862
20170306,150000,848.4200000,848.8900000,847.4300000,847.5900000,47412
20170306,160000,847.7000000,848.7600000,846.8500000,847.2400000,103802
20170307,100000,847.2600000,850.9500000,845.5200000,849.5400000,96814
20170307,110000,849.7200000,853.3300000,849.0000000,853.0000000,112187
20170307,120000,853.0100000,853.3200000,849.7201000,850.0500000,85740
20170307,130000,850.3780000,850.4200000,848.3100000,849.7800000,51398
20170307,140000,849.9800000,851.5100000,849.5700000,851.1600000,43770
20170307,150000,851.1680000,852.3850000,850.6900000,852.1600000,48120
20170307,160000,852.0200000,852.7900000,848.8000000,851.1500000,129417
20170308,100000,853.1200000,855.6500000,851.2500000,854.6700000,134997
20170308,110000,854.9300000,856.3300000,852.9500000,855.9800000,106881
20170308,120000,856.1900000,856.9300000,853.0100000,854.5000000,80665
20170308,130000,854.3400000,855.1900000,853.7900000,855.0400000,39665
20170308,140000,854.8400000,856.3500000,854.8200000,855.7300000,54074
20170308,150000,855.8100000,856.4100000,852.6700000,853.9400000,73602
20170308,160000,854.2500000,854.5900000,852.3500000,853.6400000,105649
20170309,100000,853.6900000,857.7500000,852.6700000,857.5106000,104914
20170309,110000,857.5998000,860.1400000,856.5456000,859.9000000,176916
20170309,120000,859.9800000,860.7100000,857.3100000,858.4700000,78405
20170309,130000,858.4000000,858.5341000,856.9400000,857.5200000,46186
20170309,140000,857.5480000,858.3600000,855.5900000,855.6980000,51136
20170309,150000,855.6980000,856.0000000,853.0000000,855.8700000,102809
20170309,160000,856.0000000,859.3400000,855.9400000,857.9500000,194477
20170310,100000,862.7000000,864.1100000,861.1100000,863.5200000,152879
20170310,110000,863.6700000,864.2290000,861.1400000,861.8900000,154171
20170310,120000,861.7700000,862.3800000,860.7700000,861.6400000,72834
20170310,130000,861.6400000,861.8722000,858.1300000,858.6700000,87355
20170310,140000,858.8600000,859.9900000,857.6100000,859.6500000,87607
20170310,150000,859.7700000,861.3800000,858.6600000,861.0900000,86443
20170310,160000,861.2900000,861.7400000,860.5600000,861.3300000,193739
20170313,100000,860.8300000,867.1300000,860.8200000,866.1600000,140358
20170313,110000,866.2600000,866.2700000,864.0000000,864.6000000,102951
20170313,120000,864.5900000,865.6300000,864.3000000,864.6700000,57909
20170313,130000,864.7700000,865.0500000,863.6300000,864.9300000,39966
20170313,140000,864.9900000,865.0250000,864.2400000,865.0000000,35837
20170313,150000,864.9200000,865.5900000,864.5400000,865.0710000,42401
20170313,160000,865.0800000,865.7000000,864.3900000,864.5900000,99607
20170314,100000,863.7500000,863.9242000,860.1300000,861.8100000,82219
20170314,110000,861.5800000,864.1290000,861.5000000,864.0600000,109953
20170314,120000,864.0600000,865.4000000,863.4100000,864.8200000,79973
20170314,130000,864.9100000,865.4520000,863.0300000,864.1311000,50561
20170314,140000,864.1300000,865.3700000,863.8000000,864.7700000,35363
20170314,150000,864.8300000,866.0700000,864.6800000,865.6400000,88892
20170314,160000,865.6200000,867.5800000,865.6200000,865.9000000,158548
20170315,100000,867.9400000,867.9400000,862.0100000,863.3082000,129927
20170315,110000,863.2500000,863.9900000,861.2950000,863.4200000,89988
20170315,120000,863.5300000,865.2300000,863.0500000,864.0200000,61049
20170315,130000,864.0000000,865.9000000,863.5000000,865.6000000,47551
20170315,140000,865.5400000,865.9190000,864.7400000,865.1900000,44105
20170315,150000,865.5200000,869.2680000,865.1500000,868.1600000,169785
20170315,160000,868.5800000,869.8800000,867.9200000,868.4900000,209027
20170316,100000,870.5300000,872.7100000,868.7200000,870.3600000,189043
20170316,110000,870.5300000,870.6800000,868.6100000,868.8700000,90246
20170316,120000,869.0500000,869.9350000,867.5200000,869.8950000,58384
20170316,130000,869.8821000,870.3700000,869.0700000,869.9400000,48447
20170316,140000,869.9400000,870.5000000,869.2501000,870.3800000,48947
20170316,150000,870.3700000,870.6600000,869.0400000,869.4900000,84882
20170316,160000,869.5500000,870.9100000,868.7000000,870.0000000,145630
20170317,100000,873.6800000,874.0000000,868.3700000,870.6900000,544541
20170317,110000,870.7800000,871.3400000,869.7700000,870.6400000,52322
20170317,120000,870.7200000,871.5500000,870.1400000,871.2200000,54299
20170317,130000,871.2400000,872.0300000,871.1800000,871.9200000,39252
20170317,140000,871.9600000,873.7500000,871.8000000,873.7113000,68070
20170317,150000,873.7495000,874.4200000,873.2700000,873.6650000,65850
20170317,160000,873.7500000,874.0000000,871.9000000,872.3700000,173489
20170320,100000,869.4800000,870.3400000,864.7000000,864.7000000,178754
20170320,110000,864.6650000,869.7900000,864.6650000,868.8200000,196322
20170320,120000,868.5666000,869.3300000,865.7500000,866.7800000,95782
20170320,130000,866.7400000,867.8700000,866.4000000,867.5800000,64652
20170320,140000,867.5900000,867.5900000,865.9000000,866.8500000,74005
20170320,150000,866.8500000,866.9900000,865.1600000,866.4100000,112914
20170320,160000,866.4800000,868.7900000,866.1300000,867.9800000,136307
20170321,100000,870.0600000,873.4700000,868.1000000,869.7000000,144550
20170321,110000,869.9299000,869.9300000,858.0000000,859.0000000,363513
20170321,120000,858.9800000,859.5400000,851.2000000,857.2300000,315622
20170321,130000,857.3400000,857.7100000,852.6810000,853.3400000,169481
20170321,140000,853.5400000,854.2400000,848.2550000,848.5114000,172497
20170321,150000,848.7000000,852.8900000,848.2300000,852.2700000,175546
20170321,160000,852.5510000,852.7700000,847.6870000,850.2600000,253690
20170322,100000,849.4800000,855.0400000,849.0800000,851.5966000,151080
20170322,110000,851.5401000,854.0000000,847.0000000,853.1000000,169009
20170322,120000,852.7300000,855.3500000,851.5200000,854.4200000,101049
20170322,130000,854.2800000,854.8000000,852.0800000,852.9400000,68890
20170322,140000,852.9000000,852.9000000,849.6600000,849.7400000,83072
20170322,150000,849.6600000,852.3300000,849.5300000,851.7335000,93580
20170322,160000,851.7300000,852.0900000,849.4500000,849.7900000,177357
20170323,100000,841.3900000,841.6900000,833.0000000,835.3600000,702314
20170323,110000,835.5700000,839.3600000,834.1500000,838.0600000,551563
20170323,120000,838.2700000,839.8500000,837.3200000,839.6000000,256754
20170323,130000,839.5900000,840.3900000,838.8200000,839.4300000,148701
20170323,140000,839.5640000,839.6500000,837.0700000,837.7000000,147838
20170323,150000,837.5500000,840.1700000,837.3300000,839.0800000,109677
20170323,160000,838.9700000,840.2400000,837.5900000,839.6200000,258079
20170324,100000,842.0000000,844.0000000,839.6600000,840.2800000,205534
20170324,110000,840.2800000,841.4580000,838.5300000,840.2600000,167188
20170324,120000,840.2700000,841.9600000,839.8200000,841.0800000,94684
20170324,130000,841.0700000,841.6300000,838.8700000,839.2700000,143288
20170324,140000,839.5000000,840.3170000,838.0000000,838.1300000,81943
20170324,150000,838.2100000,838.7750000,831.3300000,831.4400000,234857
20170324,160000,831.4200000,837.7850000,829.1000000,835.1500000,484862
20170327,100000,828.0900000,832.2500000,824.3000000,831.6100000,313802
20170327,110000,831.3100000,836.6100000,830.6600000,833.7200000,299792
20170327,120000,833.8400000,836.3850000,832.5300000,835.9200000,141297
20170327,130000,835.9900000,838.4650000,835.2800000,837.3217000,82186
20170327,140000,837.1300000,839.7700000,837.1300000,839.0500000,80231
20170327,150000,839.0550000,841.2900000,838.4000000,841.0500000,110770
20170327,160000,841.1800000,841.3800000,838.4500000,838.5200000,232770
20170328,100000,839.6900000,840.8300000,832.6050000,833.1300000,144052
20170328,110000,833.2000000,836.3400000,832.2650000,835.1500000,187838
20170328,120000,834.9900000,838.2000000,834.8350000,837.9200000,113511
20170328,130000,837.8700000,839.9400000,837.7700000,839.8800000,85222
20170328,140000,839.9400000,843.8445000,839.6900000,843.7900000,94904
20170328,150000,843.8800000,845.4000000,843.1500000,843.6600000,129198
20170328,160000,843.6600000,844.3200000,840.5900000,840.6000000,216199
20170329,100000,842.7500000,847.9600000,841.3800000,847.9300000,167131
20170329,110000,847.9900000,849.1881000,846.8400000,847.5600000,148497
20170329,120000,847.5500000,847.8500000,846.0601000,846.9900000,125675
20170329,130000,847.1400000,848.8800000,846.4900000,848.4600000,114119
20170329,140000,848.4200000,848.9400000,847.8600000,848.8000000,67475
20170329,150000,848.8000000,849.7852000,848.3200000,849.5100000,75197
20170329,160000,849.5450000,851.5850000,849.2500000,850.2600000,204996
20170330,100000,851.9800000,852.0000000,848.2519000,850.2100000,106000
20170330,110000,850.1900000,851.3727000,849.4000000,850.2700000,124497
20170330,120000,850.1700000,850.4800000,847.4200000,847.6000000,72928
20170330,130000,847.6061000,849.5900000,846.7700000,848.4250000,57448
20170330,140000,848.4200000,849.7900000,848.0050000,849.3000000,32484
20170330,150000,849.3400000,850.3300000,848.9000000,849.3000000,68150
20170330,160000,849.3650000,850.2400000,849.0300000,849.2700000,119982
20170331,100000,846.8300000,849.2199000,845.2445000,848.4100000,105889
20170331,110000,848.2900000,849.1700000,847.0000000,847.8500000,84600
20170331,120000,847.7100000,849.4417000,847.5800000,848.8000000,70459
20170331,130000,848.8900000,849.5600000,848.7400000,849.1900000,43519
20170331,140000,849.1500000,849.2600000,847.2500000,847.2500000,59392
20170331,150000,847.3550000,847.7150000,845.7100000,847.2000000,172968
20170331,160000,847.2000000,849.5000000,847.1950000,847.8000000,203156
20170403,100000,848.7500000,856.0000000,847.6250000,852.9900000,317427
20170403,110000,852.9900000,854.3900000,850.5700000,850.6676000,214672
20170403,120000,850.4700000,851.5350000,848.0600000,849.8900000,132369
20170403,130000,849.8900000,851.7200000,848.3300000,851.6100000,67608
20170403,140000,851.4200000,854.5700000,851.2300000,854.0400000,116803
20170403,150000,854.2000000,856.3800000,853.1800000,855.4700000,98929
20170403,160000,855.5200000,859.0000000,855.5200000,856.7500000,269314
20170404,100000,848.0000000,853.0000000,847.5050000,849.3700000,211676
20170404,110000,849.2000000,852.0000000,847.5600000,849.5975000,165748
20170404,120000,849.6600000,851.9900000,849.5400000,850.9100000,135895
20170404,130000,850.8200000,852.5800000,850.0000000,851.5800000,73862
20170404,140000,851.7150000,852.1600000,850.5800000,851.1800000,52480
20170404,150000,851.1700000,852.2500000,851.0600000,851.0600000,61657
20170404,160000,850.7200000,852.6800000,850.1100000,852.4900000,187440
20170405,100000,854.7100000,855.0000000,850.1400000,852.4604000,159988
20170405,110000,852.4300000,853.4100000,850.4720000,852.0900000,209180
20170405,120000,852.2000000,853.0500000,850.8400000,851.5100000,130177
20170405,130000,851.6500000,854.5600000,851.6500000,854.2800000,111726
20170405,140000,854.3500000,860.5900000,853.8533000,859.4362000,200013
20170405,150000,859.3400000,859.6300000,854.9300000,855.0200000,111512
20170405,160000,854.9600000,856.6200000,847.5200000,849.2200000,293229
20170406,100000,849.5000000,853.5900000,847.7300000,851.6500000,144650
20170406,110000,851.8300000,852.1300000,847.3050000,850.0175000,135276
20170406,120000,849.9600000,850.4700000,848.1000000,849.0800000,97693
20170406,130000,849.2600000,849.3650000,845.9700000,846.1600000,94913
20170406,140000,846.2200000,848.4850000,845.7200000,847.3800000,67906
20170406,150000,847.2200000,847.6152000,844.4300000,844.5000000,87098
20170406,160000,844.6700000,846.0900000,844.0250000,845.2300000,194370
20170407,100000,845.0000000,845.8800000,837.7000000,837.8100000,155429
20170407,110000,837.7350000,841.3800000,837.3000000,839.1700000,147807
20170407,120000,839.2050000,840.4500000,838.1100000,840.0700000,77928
20170407,130000,839.9100000,841.5300000,839.8650000,841.0250000,69299
20170407,140000,841.0600000,843.3300000,840.8300000,841.8944000,53429
20170407,150000,842.2100000,843.9000000,842.0250000,843.1000000,71764
20170407,160000,843.2300000,843.7000000,842.1400000,842.2400000,101030
20170410,100000,841.5400000,845.5100000,841.5400000,843.5000000,127647
20170410,110000,843.8400000,846.7372000,843.2500000,845.3850000,82217
20170410,120000,845.4400000,845.9700000,842.5800000,842.7800000,49843
20170410,130000,842.8700000,845.0000000,841.0200000,844.4900000,92663
20170410,140000,844.5600000,845.4600000,844.1100000,844.2700000,64732
20170410,150000,844.3100000,844.3100000,841.6700000,842.3900000,66942
20170410,160000,842.4500000,843.3300000,840.7900000,841.6900000,121053
20170411,100000,841.7000000,844.6300000,836.5700000,838.3216000,111594
20170411,110000,838.7500000,839.3400000,834.6000000,836.5300000,104571
20170411,120000,835.9500000,838.4800000,835.3500000,837.1300000,71975
20170411,130000,836.7200000,840.4200000,835.8839000,839.9700000,52728
20170411,140000,839.7400000,841.1072000,838.1501000,838.3300000,55802
20170411,150000,838.8700000,840.1900000,838.0500000,839.5100000,69868
20170411,160000,839.6050000,840.1000000,837.6500000,840.1000000,108707
20170412,100000,838.4600000,840.7600000,837.5900000,839.5700000,90270
20170412,110000,839.5600000,840.2300000,837.7600000,839.5572000,88461
20170412,120000,839.7000000,840.6450000,837.7300000,839.4500000,94753
20170412,130000,839.3700000,840.9200000,839.1000000,840.3700000,73015
20170412,140000,840.2000000,843.7200000,840.0600000,843.3600000,59117
20170412,150000,843.3800000,843.4000000,840.5000000,841.6150000,90593
20170412,160000,841.4500000,842.8200000,839.9800000,841.3600000,128776
20170413,100000,841.0400000,842.6100000,837.8503000,842.0540000,83688
20170413,110000,842.3200000,843.7300000,841.4600000,843.0300000,77135
20170413,120000,843.0000000,843.2400000,841.8574000,842.7000000,46566
20170413,130000,842.6700000,842.9800000,841.5800000,841.9850000,77825
20170413,140000,841.9400000,842.7900000,840.3590000,842.0000000,106063
20170413,150000,842.0200000,842.8400000,841.4300000,842.5000000,61325
20170413,160000,842.5100000,842.8600000,840.1000000,840.1700000,216298
20170417,100000,841.3800000,847.1400000,841.0300000,846.8200000,77049
20170417,110000,846.7600000,850.6400000,846.5029000,850.5100000,108924
20170417,120000,850.5600000,851.0000000,849.6300000,849.9500000,63119
20170417,130000,849.8600000,852.0000000,849.8600000,851.9000000,56267
20170417,140000,851.9000000,852.7300000,851.2030000,852.1150000,53345
20170417,150000,852.0100000,854.1166000,851.6900000,853.7000000,104280
20170417,160000,853.5800000,855.6400000,853.0960000,855.0000000,160409
20170418,100000,852.5400000,857.2700000,851.2500000,856.6020000,121896
20170418,110000,856.5300000,857.3900000,853.0000000,853.8000000,119072
20170418,120000,854.0110000,855.3100000,852.5300000,852.5300000,90279
20170418,130000,852.6900000,853.9800000,852.2301000,852.4100000,36660
20170418,140000,852.4900000,853.4600000,851.5200000,853.1700000,52555
20170418,150000,853.1900000,854.0000000,852.0100000,853.6600000,52867
20170418,160000,853.6600000,855.1800000,852.7200000,853.8950000,112680
20170419,100000,857.3850000,858.9440000,856.0000000,858.3900000,106595
20170419,110000,858.6600000,860.2000000,857.8200000,859.3010000,121548
20170419,120000,859.2200000,859.7133000,858.3720000,859.2700000,53217
20170419,130000,859.2900000,859.4950000,857.0000000,857.9600000,52632
20170419,140000,858.1200000,858.7100000,856.4400000,857.9600000,44107
20170419,150000,858.2100000,858.3300000,854.4100000,855.0841000,63578
20170419,160000,855.0257000,857.1100000,853.5275000,856.7400000,152804
20170420,100000,859.7400000,859.7400000,857.5000000,858.2700000,86877
20170420,110000,858.2500000,860.4500000,857.9900000,859.9200000,99395
20170420,120000,860.0100000,861.9700000,859.8000000,861.3800000,93268
20170420,130000,861.3200000,863.3500000,861.3100000,862.1400000,81611
20170420,140000,862.3800000,863.4590000,861.4800000,862.8500000,59540
20170420,150000,863.0900000,863.9300000,862.7400000,862.7600000,68906
20170420,160000,862.6700000,863.7000000,860.0300000,860.0300000,214542
20170421,100000,860.6200000,862.4400000,858.4800000,859.7100000,162529
20170421,110000,859.7975000,860.8607000,858.8500000,859.4000000,78783
20170421,120000,859.4000000,861.2800000,858.7600000,860.8300000,55014
20170421,130000,860.9100000,861.3700000,859.8800000,859.8800000,41434
20170421,140000,860.0400000,860.7300000,857.7300000,860.3800000,57142
20170421,150000,860.5100000,860.6500000,859.2700000,859.8500000,71812
20170421,160000,859.7610000,860.0040000,858.4300000,858.9900000,205322
20170424,100000,868.4400000,874.2200000,866.1100000,872.9465000,176389
20170424,110000,873.1200000,875.9400000,871.6300000,875.3450000,208975
20170424,120000,875.2800000,875.7706000,873.6400000,874.0700000,94721
20170424,130000,874.1200000,876.2200000,873.9000000,875.6400000,91788
20170424,140000,875.5600000,876.7300000,875.5200000,876.7200000,93820
20170424,150000,876.8300000,878.3400000,876.0700000,878.0200000,92465
20170424,160000,877.9900000,879.9600000,877.2500000,879.3300000,247994
20170425,100000,882.2600000,882.6200000,879.2801000,881.4900000,149198
20170425,110000,881.3712000,884.3464000,880.8200000,881.8900000,160984
20170425,120000,881.7800000,886.0000000,881.6600000,885.5700000,196913
20170425,130000,885.7250000,888.7602000,885.7250000,888.2935000,113148
20170425,140000,888.4000000,890.2250000,888.3000000,889.3000000,109582
20170425,150000,889.2500000,890.8590000,888.7200000,890.2500000,138873
20170425,160000,890.3457000,892.2500000,888.4000000,888.8900000,298675
20170426,100000,891.3900000,892.9900000,889.2000000,890.7700000,124493
20170426,110000,890.6250000,892.4500000,889.2100000,889.6900000,114750
20170426,120000,889.6450000,890.5250000,885.1500000,886.1600000,141133
20170426,130000,885.7900000,888.8200000,885.7900000,888.2300000,81899
20170426,140000,888.1200000,889.6579000,887.5000000,887.9700000,63513
20170426,150000,887.5600000,889.4200000,887.0900000,888.4750000,62791
20170426,160000,888.3900000,890.1900000,888.2300000,889.2700000,163877
20170427,100000,890.0000000,891.8100000,887.1800000,888.4000000,135698
20170427,110000,888.8200000,891.2800000,887.8150000,888.9900000,224932
20170427,120000,888.8300000,890.3900000,888.5200000,889.9500000,128270
20170427,130000,889.9500000,890.1300000,888.4400000,889.3400000,122562
20170427,140000,889.4200000,889.6700000,888.4000000,888.4000000,121993
20170427,150000,888.5000000,891.8900000,888.3900000,891.8900000,105524
20170427,160000,891.9100000,893.3774000,890.0300000,891.3800000,317790
20170428,100000,929.0000000,930.8390000,923.2200000,925.2100000,637501
20170428,110000,925.0100000,935.9000000,924.7700000,935.3100000,561497
20170428,120000,935.2000000,935.4140000,927.0000000,928.0300000,280635
20170428,130000,927.8600000,931.8000000,927.8600000,928.6001000,184830
20170428,140000,928.6000000,930.2500000,928.2400000,929.3350000,111501
20170428,150000,929.3200000,929.3200000,926.0100000,928.2500000,192232
20170428,160000,928.3000000,929.9350000,924.7100000,925.4299000,404781
20170501,100000,924.1500000,930.9299000,920.8000000,929.3650000,356060
20170501,110000,929.2900000,932.6200000,927.9900000,930.7200000,275556
20170501,120000,930.7000000,932.6600000,929.8500000,930.6200000,184580
20170501,130000,930.7800000,931.5500000,929.5200000,930.7400000,106274
20170501,140000,930.6021000,931.3500000,930.1100000,931.3325000,85489
20170501,150000,931.4800000,934.3700000,930.8300000,933.1300000,140584
20170501,160000,933.1000000,935.8200000,932.8100000,932.8200000,265422
20170502,100000,933.2700000,936.9800000,931.0000000,936.6150000,203068
20170502,110000,936.7000000,938.8400000,933.4900000,938.7650000,258915
20170502,120000,938.6500000,941.1700000,937.8905000,940.3800000,179810
20170502,130000,940.4500000,942.9850000,939.0300000,939.4100000,157914
20170502,140000,939.2543000,940.4700000,938.0200000,938.6300000,77641
20170502,150000,938.7000000,939.2600000,936.3200000,936.4850000,119877
20170502,160000,936.6100000,937.2200000,935.2000000,937.0000000,157894
20170503,100000,936.0500000,939.8900000,935.2100000,938.6000000,136312
20170503,110000,938.7400000,940.1900000,936.2800000,939.2100000,198821
20170503,120000,939.2150000,943.7326000,939.0000000,943.5100000,171817
20170503,130000,943.5700000,943.6199000,941.7100000,942.9800000,97592
20170503,140000,943.0350000,944.3600000,942.0350000,943.1000000,65747
20170503,150000,942.9200000,945.4300000,942.9200000,945.1900000,139818
20170503,160000,945.2300000,950.2000000,944.1800000,948.4500000,395835
20170504,100000,950.2900000,954.1900000,947.3700000,949.3800000,213805
